Month,Longitude,Latitude,Crime type
2021-06,0.157642,51.549375,Theft from the person
2021-06,0.165546,51.54511,Theft from the person
2021-06,0.092243,51.54591,Theft from the person
2021-06,0.147969,51.541234,Theft from the person
2021-06,0.147969,51.541234,Theft from the person
2021-06,0.147969,51.541234,Theft from the person
2021-06,0.148729,51.540842,Theft from the person
2021-06,0.080477,51.539024,Theft from the person
2021-06,0.075779,51.53908,Theft from the person
2021-06,0.080477,51.539024,Theft from the person
2021-06,0.080477,51.539024,Theft from the person
2021-06,0.080758,51.538848,Theft from the person
2021-06,0.07791,51.538377,Theft from the person
2021-06,0.076951,51.536326,Theft from the person
2021-06,0.080758,51.538848,Theft from the person
2021-06,0.077044,51.537106,Theft from the person
2021-06,0.081233,51.537895,Theft from the person
2021-06,0.079435,51.536722,Theft from the person
2021-06,0.07791,51.538377,Theft from the person
2021-06,0.079435,51.536722,Theft from the person
2021-06,0.077044,51.537106,Theft from the person
2021-06,0.081352,51.538919,Theft from the person
2021-06,0.081891,51.538414,Theft from the person
2021-06,0.076951,51.536326,Theft from the person
2021-06,0.080059,51.53744,Theft from the person
2021-06,0.080059,51.53744,Theft from the person
2021-06,0.101171,51.537774,Theft from the person
2021-06,0.11696,51.540538,Theft from the person
2021-06,0.137045,51.533385,Theft from the person
2021-06,0.143946,51.530192,Theft from the person
2021-06,0.091606,51.528556,Theft from the person
2021-06,0.146871,51.532908,Theft from the person
2021-06,0.109195,51.528565,Theft from the person
2021-06,0.098847,51.527384,Theft from the person
2021-06,0.120975,51.562993,Theft from the person
2021-06,0.123516,51.562416,Theft from the person
2021-06,-0.203057,51.655304,Theft from the person
2021-06,-0.203057,51.655304,Theft from the person
2021-06,-0.201452,51.65715,Theft from the person
2021-06,-0.201448,51.656152,Theft from the person
2021-06,-0.172412,51.655218,Theft from the person
2021-06,-0.180118,51.650878,Theft from the person
2021-06,-0.184189,51.650284,Theft from the person
2021-06,-0.217367,51.645055,Theft from the person
2021-06,-0.167504,51.645709,Theft from the person
2021-06,-0.16721,51.64619,Theft from the person
2021-06,-0.171703,51.64947,Theft from the person
2021-06,-0.252598,51.623797,Theft from the person
2021-06,-0.17423,51.627964,Theft from the person
2021-06,-0.176453,51.635228,Theft from the person
2021-06,-0.176122,51.617895,Theft from the person
2021-06,-0.177712,51.622191,Theft from the person
2021-06,-0.175092,51.622681,Theft from the person
2021-06,-0.238146,51.617232,Theft from the person
2021-06,-0.248606,51.613432,Theft from the person
2021-06,-0.246952,51.614747,Theft from the person
2021-06,-0.275983,51.612875,Theft from the person
2021-06,-0.276888,51.612997,Theft from the person
2021-06,-0.272576,51.613976,Theft from the person
2021-06,-0.267745,51.609202,Theft from the person
2021-06,-0.177526,51.612422,Theft from the person
2021-06,-0.177787,51.61418,Theft from the person
2021-06,-0.179864,51.611379,Theft from the person
2021-06,-0.18112,51.609214,Theft from the person
2021-06,-0.175917,51.615086,Theft from the person
2021-06,-0.193098,51.607636,Theft from the person
2021-06,-0.258239,51.61041,Theft from the person
2021-06,-0.155137,51.607459,Theft from the person
2021-06,-0.155137,51.607459,Theft from the person
2021-06,-0.151756,51.610706,Theft from the person
2021-06,-0.265094,51.602985,Theft from the person
2021-06,-0.263374,51.603401,Theft from the person
2021-06,-0.263374,51.603401,Theft from the person
2021-06,-0.267869,51.601012,Theft from the person
2021-06,-0.19862,51.603126,Theft from the person
2021-06,-0.16832,51.593899,Theft from the person
2021-06,-0.16449,51.590044,Theft from the person
2021-06,-0.245946,51.597755,Theft from the person
2021-06,-0.241272,51.596894,Theft from the person
2021-06,-0.226147,51.593771,Theft from the person
2021-06,-0.2196,51.587278,Theft from the person
2021-06,-0.164642,51.586279,Theft from the person
2021-06,-0.200241,51.582936,Theft from the person
2021-06,-0.246313,51.581098,Theft from the person
2021-06,-0.213773,51.574645,Theft from the person
2021-06,-0.213662,51.576757,Theft from the person
2021-06,-0.19406,51.571745,Theft from the person
2021-06,-0.19406,51.571745,Theft from the person
2021-06,-0.213188,51.556813,Theft from the person
2021-06,-0.215235,51.557213,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,-0.224537,51.576166,Theft from the person
2021-06,0.12181,51.489776,Theft from the person
2021-06,0.142765,51.457416,Theft from the person
2021-06,0.143626,51.457374,Theft from the person
2021-06,0.142765,51.457416,Theft from the person
2021-06,0.144745,51.456967,Theft from the person
2021-06,0.144745,51.456967,Theft from the person
2021-06,0.133398,51.46337,Theft from the person
2021-06,0.110762,51.462044,Theft from the person
2021-06,0.13404,51.424976,Theft from the person
2021-06,-0.267679,51.592736,Theft from the person
2021-06,-0.257943,51.592125,Theft from the person
2021-06,-0.27706,51.585186,Theft from the person
2021-06,-0.277921,51.585316,Theft from the person
2021-06,-0.275006,51.586811,Theft from the person
2021-06,-0.315217,51.581496,Theft from the person
2021-06,-0.314073,51.583143,Theft from the person
2021-06,-0.294522,51.579497,Theft from the person
2021-06,-0.278145,51.564484,Theft from the person
2021-06,-0.320445,51.559881,Theft from the person
2021-06,-0.211212,51.552755,Theft from the person
2021-06,-0.278349,51.551061,Theft from the person
2021-06,-0.285145,51.556772,Theft from the person
2021-06,-0.292769,51.556173,Theft from the person
2021-06,-0.275269,51.544038,Theft from the person
2021-06,-0.296325,51.552888,Theft from the person
2021-06,-0.294385,51.553858,Theft from the person
2021-06,-0.296325,51.552888,Theft from the person
2021-06,-0.296325,51.552888,Theft from the person
2021-06,-0.296325,51.552888,Theft from the person
2021-06,-0.296325,51.552888,Theft from the person
2021-06,-0.296325,51.552888,Theft from the person
2021-06,-0.28729,51.553431,Theft from the person
2021-06,-0.259738,51.551191,Theft from the person
2021-06,-0.225117,51.547588,Theft from the person
2021-06,-0.206882,51.549883,Theft from the person
2021-06,-0.23756,51.550654,Theft from the person
2021-06,-0.248736,51.548474,Theft from the person
2021-06,-0.254381,51.542281,Theft from the person
2021-06,-0.255238,51.541764,Theft from the person
2021-06,-0.281126,51.542829,Theft from the person
2021-06,-0.293893,51.551981,Theft from the person
2021-06,-0.296899,51.550271,Theft from the person
2021-06,-0.19972,51.542049,Theft from the person
2021-06,-0.200133,51.543278,Theft from the person
2021-06,-0.196548,51.540229,Theft from the person
2021-06,-0.246485,51.536112,Theft from the person
2021-06,-0.246485,51.536112,Theft from the person
2021-06,-0.232689,51.531939,Theft from the person
2021-06,-0.225368,51.530741,Theft from the person
2021-06,0.039483,51.430329,Theft from the person
2021-06,0.066439,51.418751,Theft from the person
2021-06,-0.051528,51.415007,Theft from the person
2021-06,-0.074131,51.416819,Theft from the person
2021-06,-0.028597,51.406476,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.012954,51.406408,Theft from the person
2021-06,0.013623,51.406567,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,0.016567,51.403891,Theft from the person
2021-06,-0.065931,51.411756,Theft from the person
2021-06,0.016268,51.401333,Theft from the person
2021-06,0.017392,51.401062,Theft from the person
2021-06,0.018598,51.399072,Theft from the person
2021-06,0.018598,51.399072,Theft from the person
2021-06,0.016969,51.399954,Theft from the person
2021-06,0.014253,51.405208,Theft from the person
2021-06,0.014448,51.404089,Theft from the person
2021-06,0.014253,51.405208,Theft from the person
2021-06,0.014448,51.404089,Theft from the person
2021-06,0.014805,51.402716,Theft from the person
2021-06,0.014253,51.405208,Theft from the person
2021-06,0.014253,51.405208,Theft from the person
2021-06,0.144025,51.40965,Theft from the person
2021-06,-0.033069,51.396434,Theft from the person
2021-06,0.101948,51.376392,Theft from the person
2021-06,0.088253,51.37321,Theft from the person
2021-06,0.116134,51.375219,Theft from the person
2021-06,0.055995,51.368061,Theft from the person
2021-06,0.088524,51.360849,Theft from the person
2021-06,0.096341,51.35713,Theft from the person
2021-06,0.037295,51.308918,Theft from the person
2021-06,-0.142505,51.564519,Theft from the person
2021-06,-0.172922,51.555834,Theft from the person
2021-06,-0.166606,51.555771,Theft from the person
2021-06,-0.138984,51.555714,Theft from the person
2021-06,-0.191468,51.558504,Theft from the person
2021-06,-0.201922,51.552424,Theft from the person
2021-06,-0.192475,51.553484,Theft from the person
2021-06,-0.198322,51.552261,Theft from the person
2021-06,-0.140475,51.549218,Theft from the person
2021-06,-0.142118,51.546052,Theft from the person
2021-06,-0.175787,51.551652,Theft from the person
2021-06,-0.1735,51.545366,Theft from the person
2021-06,-0.171992,51.551323,Theft from the person
2021-06,-0.141624,51.545432,Theft from the person
2021-06,-0.191712,51.550522,Theft from the person
2021-06,-0.198753,51.550838,Theft from the person
2021-06,-0.18143,51.547945,Theft from the person
2021-06,-0.183011,51.549183,Theft from the person
2021-06,-0.1899,51.547131,Theft from the person
2021-06,-0.1899,51.547131,Theft from the person
2021-06,-0.1899,51.547131,Theft from the person
2021-06,-0.168389,51.550161,Theft from the person
2021-06,-0.157035,51.546314,Theft from the person
2021-06,-0.156614,51.54387,Theft from the person
2021-06,-0.154908,51.543619,Theft from the person
2021-06,-0.158024,51.545385,Theft from the person
2021-06,-0.156614,51.54387,Theft from the person
2021-06,-0.162627,51.543902,Theft from the person
2021-06,-0.162579,51.545807,Theft from the person
2021-06,-0.165901,51.54318,Theft from the person
2021-06,-0.127739,51.542901,Theft from the person
2021-06,-0.127242,51.544817,Theft from the person
2021-06,-0.131063,51.54307,Theft from the person
2021-06,-0.189089,51.54175,Theft from the person
2021-06,-0.174133,51.541078,Theft from the person
2021-06,-0.175164,51.543432,Theft from the person
2021-06,-0.159987,51.540335,Theft from the person
2021-06,-0.156078,51.542855,Theft from the person
2021-06,-0.156078,51.542855,Theft from the person
2021-06,-0.14499,51.545288,Theft from the person
2021-06,-0.140725,51.543089,Theft from the person
2021-06,-0.140815,51.540519,Theft from the person
2021-06,-0.140815,51.540519,Theft from the person
2021-06,-0.140815,51.540519,Theft from the person
2021-06,-0.141457,51.541752,Theft from the person
2021-06,-0.138259,51.540253,Theft from the person
2021-06,-0.139091,51.541777,Theft from the person
2021-06,-0.141509,51.538704,Theft from the person
2021-06,-0.136248,51.54006,Theft from the person
2021-06,-0.133524,51.536851,Theft from the person
2021-06,-0.133524,51.536851,Theft from the person
2021-06,-0.130788,51.537113,Theft from the person
2021-06,-0.193109,51.538215,Theft from the person
2021-06,-0.178992,51.540731,Theft from the person
2021-06,-0.142008,51.539189,Theft from the person
2021-06,-0.142956,51.537864,Theft from the person
2021-06,-0.144979,51.537761,Theft from the person
2021-06,-0.142012,51.537318,Theft from the person
2021-06,-0.142998,51.539681,Theft from the person
2021-06,-0.142998,51.539681,Theft from the person
2021-06,-0.142998,51.539681,Theft from the person
2021-06,-0.138344,51.525084,Theft from the person
2021-06,-0.144788,51.52828,Theft from the person
2021-06,-0.138303,51.525381,Theft from the person
2021-06,-0.138344,51.525084,Theft from the person
2021-06,-0.139638,51.535437,Theft from the person
2021-06,-0.138823,51.534912,Theft from the person
2021-06,-0.140347,51.537148,Theft from the person
2021-06,-0.140168,51.536228,Theft from the person
2021-06,-0.140485,51.53376,Theft from the person
2021-06,-0.143769,51.533848,Theft from the person
2021-06,-0.135145,51.535285,Theft from the person
2021-06,-0.131546,51.534445,Theft from the person
2021-06,-0.123643,51.530264,Theft from the person
2021-06,-0.126699,51.533442,Theft from the person
2021-06,-0.123643,51.530264,Theft from the person
2021-06,-0.123643,51.530264,Theft from the person
2021-06,-0.137596,51.532824,Theft from the person
2021-06,-0.13889,51.532548,Theft from the person
2021-06,-0.134141,51.531645,Theft from the person
2021-06,-0.134705,51.530881,Theft from the person
2021-06,-0.127884,51.528461,Theft from the person
2021-06,-0.131558,51.528169,Theft from the person
2021-06,-0.131558,51.528169,Theft from the person
2021-06,-0.133296,51.528664,Theft from the person
2021-06,-0.138046,51.526393,Theft from the person
2021-06,-0.135423,51.526369,Theft from the person
2021-06,-0.137128,51.526639,Theft from the person
2021-06,-0.138046,51.526393,Theft from the person
2021-06,-0.133296,51.528664,Theft from the person
2021-06,-0.133296,51.528664,Theft from the person
2021-06,-0.133296,51.528664,Theft from the person
2021-06,-0.137128,51.526639,Theft from the person
2021-06,-0.139879,51.530585,Theft from the person
2021-06,-0.117294,51.524452,Theft from the person
2021-06,-0.117294,51.524452,Theft from the person
2021-06,-0.122145,51.530581,Theft from the person
2021-06,-0.1187,51.530211,Theft from the person
2021-06,-0.120389,51.530868,Theft from the person
2021-06,-0.120389,51.530868,Theft from the person
2021-06,-0.122145,51.530581,Theft from the person
2021-06,-0.122145,51.530581,Theft from the person
2021-06,-0.120389,51.530868,Theft from the person
2021-06,-0.119224,51.529042,Theft from the person
2021-06,-0.119224,51.529042,Theft from the person
2021-06,-0.122793,51.529908,Theft from the person
2021-06,-0.121652,51.529611,Theft from the person
2021-06,-0.12338,51.529657,Theft from the person
2021-06,-0.12338,51.529657,Theft from the person
2021-06,-0.118364,51.526141,Theft from the person
2021-06,-0.118364,51.526141,Theft from the person
2021-06,-0.123337,51.525448,Theft from the person
2021-06,-0.123569,51.526818,Theft from the person
2021-06,-0.126066,51.528495,Theft from the person
2021-06,-0.127544,51.52797,Theft from the person
2021-06,-0.125078,51.526573,Theft from the person
2021-06,-0.125078,51.526573,Theft from the person
2021-06,-0.127648,51.526488,Theft from the person
2021-06,-0.132014,51.517016,Theft from the person
2021-06,-0.131487,51.517233,Theft from the person
2021-06,-0.13202,51.518635,Theft from the person
2021-06,-0.128233,51.520292,Theft from the person
2021-06,-0.134487,51.519987,Theft from the person
2021-06,-0.134487,51.519987,Theft from the person
2021-06,-0.133592,51.519676,Theft from the person
2021-06,-0.133592,51.519676,Theft from the person
2021-06,-0.134487,51.519987,Theft from the person
2021-06,-0.131487,51.517233,Theft from the person
2021-06,-0.128233,51.520292,Theft from the person
2021-06,-0.134487,51.519987,Theft from the person
2021-06,-0.134487,51.519987,Theft from the person
2021-06,-0.131487,51.517233,Theft from the person
2021-06,-0.131487,51.517233,Theft from the person
2021-06,-0.134487,51.519987,Theft from the person
2021-06,-0.134487,51.519987,Theft from the person
2021-06,-0.140132,51.524016,Theft from the person
2021-06,-0.143078,51.523883,Theft from the person
2021-06,-0.139515,51.522189,Theft from the person
2021-06,-0.143078,51.523883,Theft from the person
2021-06,-0.140132,51.524016,Theft from the person
2021-06,-0.129594,51.524388,Theft from the person
2021-06,-0.126512,51.523943,Theft from the person
2021-06,-0.131299,51.526051,Theft from the person
2021-06,-0.132426,51.525971,Theft from the person
2021-06,-0.134791,51.521017,Theft from the person
2021-06,-0.134791,51.521017,Theft from the person
2021-06,-0.138912,51.523529,Theft from the person
2021-06,-0.136795,51.522416,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.133427,51.524772,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.137922,51.523423,Theft from the person
2021-06,-0.137922,51.523423,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.138388,51.523664,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.134056,51.521024,Theft from the person
2021-06,-0.132753,51.522568,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.137928,51.524682,Theft from the person
2021-06,-0.135448,51.522224,Theft from the person
2021-06,-0.136933,51.524693,Theft from the person
2021-06,-0.11743,51.520812,Theft from the person
2021-06,-0.109186,51.521489,Theft from the person
2021-06,-0.106453,51.518207,Theft from the person
2021-06,-0.10964,51.520624,Theft from the person
2021-06,-0.111708,51.521853,Theft from the person
2021-06,-0.109582,51.522017,Theft from the person
2021-06,-0.106453,51.518207,Theft from the person
2021-06,-0.10792,51.52074,Theft from the person
2021-06,-0.110608,51.518823,Theft from the person
2021-06,-0.125261,51.521063,Theft from the person
2021-06,-0.129322,51.521515,Theft from the person
2021-06,-0.13047,51.517423,Theft from the person
2021-06,-0.126114,51.523469,Theft from the person
2021-06,-0.122084,51.523305,Theft from the person
2021-06,-0.125261,51.521063,Theft from the person
2021-06,-0.12472,51.523357,Theft from the person
2021-06,-0.125261,51.521063,Theft from the person
2021-06,-0.12472,51.523357,Theft from the person
2021-06,-0.129686,51.516512,Theft from the person
2021-06,-0.126114,51.523469,Theft from the person
2021-06,-0.112631,51.519755,Theft from the person
2021-06,-0.117002,51.517208,Theft from the person
2021-06,-0.111962,51.518494,Theft from the person
2021-06,-0.117002,51.517208,Theft from the person
2021-06,-0.116966,51.518098,Theft from the person
2021-06,-0.111962,51.518494,Theft from the person
2021-06,-0.113767,51.517372,Theft from the person
2021-06,-0.121251,51.518688,Theft from the person
2021-06,-0.112797,51.518867,Theft from the person
2021-06,-0.111497,51.518226,Theft from the person
2021-06,-0.117908,51.518661,Theft from the person
2021-06,-0.120575,51.517238,Theft from the person
2021-06,-0.120575,51.517238,Theft from the person
2021-06,-0.120575,51.517238,Theft from the person
2021-06,-0.125127,51.517311,Theft from the person
2021-06,-0.120575,51.517238,Theft from the person
2021-06,-0.120841,51.515678,Theft from the person
2021-06,-0.123654,51.514923,Theft from the person
2021-06,-0.120575,51.517238,Theft from the person
2021-06,-0.1263,51.517519,Theft from the person
2021-06,-0.129459,51.516418,Theft from the person
2021-06,-0.126641,51.516598,Theft from the person
2021-06,-0.12536,51.513745,Theft from the person
2021-06,-0.129599,51.514046,Theft from the person
2021-06,-0.129542,51.515089,Theft from the person
2021-06,-0.128884,51.515681,Theft from the person
2021-06,-0.129212,51.514364,Theft from the person
2021-06,-0.126121,51.516275,Theft from the person
2021-06,-0.128256,51.513063,Theft from the person
2021-06,-0.130138,51.515323,Theft from the person
2021-06,-0.12536,51.513745,Theft from the person
2021-06,0.462397,51.736015,Theft from the person
2021-06,-0.092517,51.52058,Theft from the person
2021-06,-0.088621,51.518619,Theft from the person
2021-06,-0.088621,51.518619,Theft from the person
2021-06,-0.095381,51.521391,Theft from the person
2021-06,-0.073065,51.51118,Theft from the person
2021-06,-0.088614,51.516371,Theft from the person
2021-06,-0.085149,51.517196,Theft from the person
2021-06,-0.084701,51.50932,Theft from the person
2021-06,-0.109709,51.517909,Theft from the person
2021-06,-0.108283,51.517526,Theft from the person
2021-06,-0.107147,51.51713,Theft from the person
2021-06,-0.108283,51.517526,Theft from the person
2021-06,-0.108283,51.517526,Theft from the person
2021-06,-0.112939,51.518231,Theft from the person
2021-06,-0.085161,51.417531,Theft from the person
2021-06,-0.122685,51.409406,Theft from the person
2021-06,-0.095028,51.407476,Theft from the person
2021-06,-0.111965,51.391788,Theft from the person
2021-06,-0.075036,51.392887,Theft from the person
2021-06,-0.108784,51.38912,Theft from the person
2021-06,-0.112107,51.388346,Theft from the person
2021-06,-0.122238,51.382421,Theft from the person
2021-06,-0.044684,51.384965,Theft from the person
2021-06,-0.103201,51.379182,Theft from the person
2021-06,-0.10328,51.378653,Theft from the person
2021-06,-0.104549,51.378898,Theft from the person
2021-06,-0.101552,51.377357,Theft from the person
2021-06,-0.102566,51.37785,Theft from the person
2021-06,-0.100332,51.376978,Theft from the person
2021-06,-0.099928,51.375622,Theft from the person
2021-06,-0.096986,51.380736,Theft from the person
2021-06,-0.098432,51.381911,Theft from the person
2021-06,-0.096465,51.382913,Theft from the person
2021-06,-0.100468,51.386188,Theft from the person
2021-06,-0.087793,51.381666,Theft from the person
2021-06,-0.082508,51.381597,Theft from the person
2021-06,-0.066273,51.372293,Theft from the person
2021-06,-0.105219,51.374152,Theft from the person
2021-06,-0.102564,51.374775,Theft from the person
2021-06,-0.103105,51.375584,Theft from the person
2021-06,-0.102564,51.374775,Theft from the person
2021-06,-0.102564,51.374775,Theft from the person
2021-06,-0.103105,51.375584,Theft from the person
2021-06,-0.101726,51.373853,Theft from the person
2021-06,-0.106706,51.373286,Theft from the person
2021-06,-0.099987,51.371091,Theft from the person
2021-06,-0.094006,51.374977,Theft from the person
2021-06,-0.094006,51.374977,Theft from the person
2021-06,-0.094006,51.374977,Theft from the person
2021-06,-0.108301,51.343294,Theft from the person
2021-06,-0.116251,51.339564,Theft from the person
2021-06,-0.071049,51.322237,Theft from the person
2021-06,-0.115895,51.315691,Theft from the person
2021-06,-0.139619,51.320558,Theft from the person
2021-06,-0.143484,51.321168,Theft from the person
2021-06,-0.340457,51.541561,Theft from the person
2021-06,-0.319884,51.535172,Theft from the person
2021-06,-0.390354,51.533759,Theft from the person
2021-06,-0.351934,51.528459,Theft from the person
2021-06,-0.353797,51.528755,Theft from the person
2021-06,-0.315465,51.525576,Theft from the person
2021-06,-0.260533,51.52277,Theft from the person
2021-06,-0.271642,51.527466,Theft from the person
2021-06,-0.339488,51.522628,Theft from the person
2021-06,-0.376415,51.519071,Theft from the person
2021-06,-0.314765,51.512141,Theft from the person
2021-06,-0.314765,51.512141,Theft from the person
2021-06,-0.303576,51.511899,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303134,51.5137,Theft from the person
2021-06,-0.306779,51.512583,Theft from the person
2021-06,-0.302472,51.512143,Theft from the person
2021-06,-0.303576,51.511899,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303134,51.5137,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.304917,51.511873,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303576,51.511899,Theft from the person
2021-06,-0.30626,51.512981,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.30626,51.512981,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.30626,51.512981,Theft from the person
2021-06,-0.302472,51.512143,Theft from the person
2021-06,-0.303576,51.511899,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303699,51.512854,Theft from the person
2021-06,-0.303976,51.513946,Theft from the person
2021-06,-0.303988,51.514,Theft from the person
2021-06,-0.301696,51.514794,Theft from the person
2021-06,-0.301696,51.514794,Theft from the person
2021-06,-0.280848,51.517674,Theft from the person
2021-06,-0.336596,51.513774,Theft from the person
2021-06,-0.375088,51.510582,Theft from the person
2021-06,-0.377419,51.508654,Theft from the person
2021-06,-0.380104,51.510975,Theft from the person
2021-06,-0.377777,51.511573,Theft from the person
2021-06,-0.376682,51.511557,Theft from the person
2021-06,-0.254956,51.513299,Theft from the person
2021-06,-0.262533,51.506577,Theft from the person
2021-06,-0.248014,51.507557,Theft from the person
2021-06,-0.267446,51.506982,Theft from the person
2021-06,-0.272554,51.507552,Theft from the person
2021-06,-0.274289,51.505878,Theft from the person
2021-06,-0.272722,51.507312,Theft from the person
2021-06,-0.272554,51.507552,Theft from the person
2021-06,-0.390276,51.509407,Theft from the person
2021-06,-0.366628,51.509817,Theft from the person
2021-06,-0.31417,51.500137,Theft from the person
2021-06,-0.333971,51.502776,Theft from the person
2021-06,-0.046807,51.65727,Theft from the person
2021-06,-0.046807,51.65727,Theft from the person
2021-06,-0.030953,51.655782,Theft from the person
2021-06,-0.084537,51.652235,Theft from the person
2021-06,-0.084537,51.652235,Theft from the person
2021-06,-0.084537,51.652235,Theft from the person
2021-06,-0.066123,51.663713,Theft from the person
2021-06,-0.091152,51.654114,Theft from the person
2021-06,-0.091152,51.654114,Theft from the person
2021-06,-0.140254,51.655711,Theft from the person
2021-06,-0.048662,51.656833,Theft from the person
2021-06,-0.048141,51.650457,Theft from the person
2021-06,-0.048141,51.650457,Theft from the person
2021-06,-0.063276,51.652147,Theft from the person
2021-06,-0.063276,51.652147,Theft from the person
2021-06,-0.031514,51.647842,Theft from the person
2021-06,-0.066305,51.6428,Theft from the person
2021-06,-0.080565,51.651478,Theft from the person
2021-06,-0.08142,51.651078,Theft from the person
2021-06,-0.080565,51.651478,Theft from the person
2021-06,-0.081774,51.649546,Theft from the person
2021-06,-0.080565,51.651478,Theft from the person
2021-06,-0.077382,51.648125,Theft from the person
2021-06,-0.080565,51.651478,Theft from the person
2021-06,-0.076231,51.651748,Theft from the person
2021-06,-0.064847,51.645815,Theft from the person
2021-06,-0.065775,51.645057,Theft from the person
2021-06,-0.059253,51.640732,Theft from the person
2021-06,-0.055001,51.644519,Theft from the person
2021-06,-0.058713,51.648987,Theft from the person
2021-06,-0.060424,51.659015,Theft from the person
2021-06,-0.084177,51.651186,Theft from the person
2021-06,-0.084177,51.651186,Theft from the person
2021-06,-0.084177,51.651186,Theft from the person
2021-06,-0.0465,51.639199,Theft from the person
2021-06,-0.0465,51.639199,Theft from the person
2021-06,-0.045006,51.635289,Theft from the person
2021-06,-0.126319,51.632532,Theft from the person
2021-06,-0.092289,51.635285,Theft from the person
2021-06,-0.101585,51.634158,Theft from the person
2021-06,-0.055626,51.631275,Theft from the person
2021-06,-0.051732,51.635814,Theft from the person
2021-06,-0.067751,51.627132,Theft from the person
2021-06,-0.067975,51.634446,Theft from the person
2021-06,-0.065726,51.632961,Theft from the person
2021-06,-0.055525,51.626867,Theft from the person
2021-06,-0.051567,51.624814,Theft from the person
2021-06,-0.04703,51.62821,Theft from the person
2021-06,-0.062330000000000003,51.622133,Theft from the person
2021-06,-0.122108,51.613069,Theft from the person
2021-06,-0.107916,51.619171,Theft from the person
2021-06,-0.106436,51.62073,Theft from the person
2021-06,-0.057258,51.620799,Theft from the person
2021-06,-0.056526,51.625418,Theft from the person
2021-06,-0.056526,51.625418,Theft from the person
2021-06,-0.06206,51.625078,Theft from the person
2021-06,-0.061068,51.622238,Theft from the person
2021-06,-0.057538,51.62405,Theft from the person
2021-06,-0.057856,51.626069,Theft from the person
2021-06,-0.058926,51.624037,Theft from the person
2021-06,-0.057842,51.624028,Theft from the person
2021-06,-0.060455,51.622057,Theft from the person
2021-06,-0.056526,51.625418,Theft from the person
2021-06,-0.057538,51.62405,Theft from the person
2021-06,-0.056526,51.625418,Theft from the person
2021-06,-0.073844,51.620074,Theft from the person
2021-06,-0.061884,51.611559,Theft from the person
2021-06,-0.064157,51.612451,Theft from the person
2021-06,-0.04855,51.609953,Theft from the person
2021-06,-0.052418,51.613039,Theft from the person
2021-06,-0.109704,51.610567,Theft from the person
2021-06,-0.093943,51.613073,Theft from the person
2021-06,-0.067072,51.610826,Theft from the person
2021-06,-0.00152,51.685625,Theft from the person
2021-06,0.120075,51.490896,Theft from the person
2021-06,0.034984,51.48931,Theft from the person
2021-06,0.06871,51.491301,Theft from the person
2021-06,0.071793,51.491642,Theft from the person
